state,county_name,county_id,dem_2020,gop_2020,oth_2020,total_2020,districts_2020
AR,Crawford,05033,4571,18627,833,24031,3;4
AR,Pope,05115,5117,18479,714,24310,3
AR,Carroll,05015,3813,7588,301,11702,3
AR,Newton,05101,696,3106,98,3900,3;4
AR,Washington,05143,39890,50007,3827,93724,3
AR,Boone,05009,2644,13824,473,16941,3
AR,Marion,05089,1327,5908,195,7430,3
AR,Benton,05007,37491,76899,5161,119551,3
AR,Ouachita,05103,3854,5443,199,9496,4
AR,Garland,05051,11800,30747,1428,43975,4
AR,Franklin,05047,1171,5689,180,7040,4
AR,Polk,05113,1089,7019,298,8406,4
AR,Madison,05087,1521,5496,252,7269,4
AR,Montgomery,05097,635,3103,87,3825,4
AR,Clark,05019,3137,4967,191,8295,4
AR,Hot Spring,05059,2812,9316,360,12488,4
AR,Pike,05109,574,3530,91,4195,4
AR,Little River,05081,1235,3775,99,5109,4
AR,Union,05139,5214,10693,426,16333,4
AR,Bradley,05011,1124,2398,88,3610,4
AR,Logan,05083,1391,6472,293,8156,4
AR,Johnson,05071,2094,6937,369,9400,4
AR,Sevier,05133,1011,3970,141,5122,4
AR,Ashley,05003,2092,5603,169,7864,4
AR,Hempstead,05057,2094,4528,148,6770,4
AR,Scott,05127,449,2977,91,3517,4
AR,Howard,05061,1265,3393,96,4754,4
AR,Nevada,05099,1068,2178,78,3324,4
AR,Yell,05149,1206,5228,211,6645,4
AR,Cleveland,05025,581,2893,77,3551,4
AR,Lafayette,05073,841,1747,41,2629,4
AR,Miller,05091,4105,11870,382,16357,4
AR,Grant,05053,1112,6763,264,8139,4
AR,Calhoun,05013,457,1649,41,2147,4
AR,Drew,05043,2221,4447,170,6838,4
AR,Columbia,05027,2700,5591,165,8456,4
AR,Dallas,05039,928,1615,58,2601,4
CA,Alameda,06001,595439,142812,0,738251,13;15;17
CA,Alpine,06003,473,264,0,737,4
CA,Amador,06005,8259,13833,0,22092,4
CA,Butte,06007,52112,49929,0,102041,1
CA,Calaveras,06009,10333,16563,0,26896,4
CA,Colusa,06011,3348,4328,0,7676,3
CA,Contra Costa,06013,395893,165172,0,561065,5;9;11;15
CA,Del Norte,06015,5103,6089,0,11192,2
CA,El Dorado,06017,51597,63710,0,115307,4
CA,Fresno,06019,188273,172957,0,361230,4;16;21;22
CA,Glenn,06021,4004,7126,0,11130,1;3
CA,Humboldt,06023,46089,20656,0,66745,2
CA,Imperial,06025,34868,20087,0,54955,51
CA,Inyo,06027,4559,4702,0,9261,8
CA,Kern,06029,123239,180279,0,303518,21;23
CA,Kings,06031,16611,26983,0,43594,21
CA,Lake,06033,15919,12397,0,28316,3;5
CA,Lassen,06035,3000,8892,0,11892,1
CA,Los Angeles,06037,2955618,919791,0,3875409,23;25;26;27;28;29;30;32;33;34;35;37;38;39;40;43;44;47
CA,Madera,06039,21855,30965,0,52820,4;16
CA,Marin,06041,124729,25363,0,150092,2
CA,Mariposa,06043,4195,5906,0,10101,4
CA,Mendocino,06045,29925,12806,0,42731,2
CA,Merced,06047,49613,39777,0,89390,16
CA,Modoc,06049,1290,3025,0,4315,1
CA,Mono,06051,3969,2633,0,6602,8
CA,Monterey,06053,122057,41291,0,163348,20
CA,Napa,06055,52204,18472,0,70676,5
CA,Nevada,06057,37166,27409,0,64575,1;4
CA,Orange,06059,796652,701227,0,1497879,38;39;45;46;47;48;49
CA,Placer,06061,103770,126209,0,229979,1;4
CA,Plumas,06063,4737,6541,0,11278,1
CA,Riverside,06065,529953,450304,0,980257,36;41;42;50
CA,Sacramento,06067,444156,258306,0,702462,3;6;7;9
CA,San Benito,06069,18735,9412,0,28147,20
CA,San Bernardino,06071,454944,356787,0,811731,8;27;31;35;39
CA,San Diego,06073,1018193,504474,0,1522667,49;50;51;52;53
CA,San Francisco,06075,402620,9179,0,411799,12;13;14
CA,San Joaquin,06077,161665,121355,0,283020,9;10
CA,San Luis Obispo,06079,84608,73172,0,157780,24
CA,San Mateo,06081,298597,63526,0,362123,14;18
CA,Santa Barbara,06083,124584,74781,0,199365,24
CA,Santa Clara,06085,642764,153289,0,796053,17;18;19;20
CA,Santa Cruz,06087,120380,19352,0,139732,18;20
CA,Shasta,06089,31851,59983,0,91834,1
CA,Sierra,06091,801,1129,0,1930,1
CA,Siskiyou,06093,10198,13155,0,23353,1
CA,Solano,06095,129959,73011,0,202970,3;5
CA,Sonoma,06097,202998,60335,0,263333,2;5
CA,Stanislaus,06099,115503,95449,0,210952,10
CA,Sutter,06101,18333,23551,0,41884,3
CA,Tehama,06103,9507,19082,0,28589,1
CA,Trinity,06105,3021,3110,0,6131,2
CA,Tulare,06107,63747,82421,0,146168,21;22;23
CA,Tuolumne,06109,12212,17916,0,30128,4
CA,Ventura,06111,241004,172415,0,413419,24;25;26;30
CA,Yolo,06113,65897,29320,0,95217,3;6
CA,Yuba,06115,11498,17760,0,29258,3
CO,Denver,08031,290197,72356,10435,372988,1
CO,Jefferson,08059,206551,149109,10737,366397,1;2;7
CO,Arapahoe,08005,205376,128129,10177,343682,1;4;6
CO,Clear Creek,08019,3392,2675,258,6325,2
CO,Park,08093,4552,6838,616,12006,2;5
CO,Eagle,08037,17570,10105,846,28521,2;3
CO,Grand,08049,4348,4781,359,9488,2
CO,Summit,08117,11677,5430,751,17858,2
CO,Larimer,08069,117869,92292,7667,217828,2
CO,Boulder,08013,150049,45689,5165,200903,2;4
CO,Gilpin,08047,2139,1746,207,4092,2
CO,Broomfield,08014,26935,16887,1405,45227,2
CO,Pueblo,08101,41780,41576,3526,86882,3
CO,Delta,08029,5723,12937,485,19145,3
CO,Gunnison,08051,6863,3809,348,11020,3
CO,Hinsdale,08053,238,351,23,612,3
CO,Lake,08065,2218,1420,234,3872,3
CO,Pitkin,08097,8682,2829,289,11800,3
CO,Dolores,08033,319,1063,32,1414,3
CO,Montezuma,08083,5614,9248,421,15283,3
CO,Montrose,08085,7326,16529,646,24501,3
CO,San Miguel,08113,3745,1175,132,5052,3
CO,Archuleta,08007,3577,5038,307,8922,3
CO,La Plata,08067,19877,14059,1110,35046,3
CO,Ouray,08091,2301,1578,86,3965,3
CO,San Juan,08111,322,201,20,543,3
CO,Mesa,08077,30576,55437,3414,89427,3
CO,Jackson,08057,158,672,22,852,3
CO,Routt,08107,10273,5930,390,16593,3
CO,Garfield,08045,15531,13756,1151,30438,3
CO,Moffat,08081,1143,5587,161,6891,3
CO,Rio Blanco,08103,560,3006,74,3640,3
CO,Custer,08027,1055,2413,113,3581,3
CO,Alamosa,08003,3616,3746,300,7662,3
CO,Conejos,08021,1920,2209,89,4218,3
CO,Costilla,08023,1278,688,68,2034,3
CO,Huerfano,08055,1999,2157,179,4335,3
CO,Weld,08123,57762,98886,5592,162240,4
CO,Mineral,08079,291,412,40,743,3
CO,Rio Grande,08105,2428,3567,212,6207,3
CO,Saguache,08109,1830,1334,123,3287,3
CO,Elbert,08039,3807,14144,571,18522,4
CO,Lincoln,08073,382,2134,83,2599,4
CO,Washington,08121,303,2600,70,2973,4
CO,Cheyenne,08017,100,989,32,1121,4
CO,Kit Carson,08063,525,3148,93,3766,4
CO,Logan,08075,1849,8134,319,10302,4
CO,Morgan,08087,3347,9617,468,13432,4
CO,Phillips,08095,402,1965,58,2425,4
CO,Sedgwick,08115,239,1128,40,1407,4
CO,Yuma,08125,617,4155,100,4872,4
CO,Douglas,08035,92492,126976,6537,226005,4;6
CO,Adams,08001,126861,90546,8715,226122,4;6;7
CO,Otero,08089,3188,5946,296,9430,4
CO,Baca,08009,276,1823,66,2165,4
CO,Bent,08011,639,1500,86,2225,4
CO,Crowley,08025,385,1255,74,1714,4
CO,Kiowa,08061,77,787,17,881,4
CO,Las Animas,08071,3347,4254,252,7853,4
CO,Prowers,08099,1286,4008,136,5430,4
CO,El Paso,08041,141402,210639,19087,371128,5
CO,Teller,08119,4690,11157,767,16614,5
CO,Fremont,08043,6691,17283,1097,25071,5
CO,Chaffee,08015,6487,6410,509,13406,5
CT,Middlesex,09007,55953,39080,1720,96753,1;2;3
CT,Hartford,09003,275492,152117,6189,433798,1;2;5
CT,Litchfield,09005,49990,53348,1382,104720,1;5
CT,Windham,09015,29256,23953,1673,54882,2
CT,Tolland,09013,46322,30360,1866,78548,2
CT,New London,09011,85993,46189,3331,135513,2
CT,New Haven,09009,235384,166146,5927,407457,2;3;4;5
CT,Fairfield,09001,282441,171469,7178,461088,3;4;5
DE,Kent,10001,42984,39586,2052,84622,1
DE,Sussex,10005,54061,69225,2358,125644,1
DE,New Castle,10003,184337,87581,6086,278004,1
FL,Bay,12005,0,76997,5160,82157,2
FL,Marion,12083,61140,129933,1393,192466,2;3;11
FL,Duval,12031,252809,233045,309,486163,4;5
FL,Nassau,12089,16225,42045,25,58295,4
FL,Flagler,12035,26257,43346,56,69659,6
FL,Lake,12069,78953,127508,20,206481,6;11;15
FL,Volusia,12127,121945,174894,433,297272,6
FL,Polk,12105,144214,191566,794,336574,9;15;17
FL,Pinellas,12103,271741,281209,443,553393,12;13
FL,Lee,12071,150267,230833,680,381780,17;19
FL,Collier,12021,36612,69227,60,105899,19
FL,Holmes,12059,587,7960,160,8707,1;2
FL,Walton,12131,10554,32172,424,43150,1
FL,Okaloosa,12091,34966,78035,1877,114878,1
FL,Escambia,12033,73582,93078,2268,168928,1
FL,Santa Rosa,12113,29483,75075,1380,105938,1
FL,Dixie,12029,0,6993,188,7181,2
FL,Calhoun,12013,0,5662,154,5816,2
FL,Taylor,12123,0,8541,308,8849,2
FL,Wakulla,12129,0,14514,1042,15556,2
FL,Gulf,12045,0,6806,301,7107,2
FL,Jefferson,12065,3800,4427,59,8286,2;5
FL,Levy,12075,0,18959,861,19820,2
FL,Suwannee,12121,0,17971,156,18127,2
FL,Jackson,12063,0,18262,922,19184,2
FL,Washington,12133,0,10619,457,11076,2
FL,Leon,12073,60937,68968,10490,140395,2;5
FL,Columbia,12023,2033,26051,1102,29186,2;5
FL,Gilchrist,12041,0,8484,265,8749,2
FL,Lafayette,12067,0,3307,20,3327,2
FL,Franklin,12037,0,5220,443,5663,2
FL,Liberty,12077,0,2973,73,3046,2
FL,Alachua,12001,86857,52914,0,139771,3
FL,Clay,12019,38040,84221,0,122261,3
FL,Putnam,12107,10835,24916,0,35751,3
FL,Bradford,12007,3302,9965,0,13267,3
FL,Union,12125,1151,4962,0,6113,3
FL,St. Johns,12109,62417,111451,128,173996,4;6
FL,Madison,12079,3990,5261,0,9251,5
FL,Gadsden,12039,16783,6875,0,23658,5
FL,Baker,12003,2476,11329,0,13805,5
FL,Hamilton,12047,2133,3579,0,5712,5
FL,Seminole,12117,132316,119461,3513,255290,7
FL,Orange,12095,397446,236886,2751,637083,7;8;9;10
FL,Brevard,12009,139769,215686,0,355455,8
FL,Indian River,12061,34585,61055,0,95640,8
FL,Osceola,12097,103147,65756,179,169082,9
FL,Citrus,12017,26816,64293,0,91109,11
FL,Sumter,12119,26793,63841,0,90634,11
FL,Hernando,12053,37530,68885,0,106415,11
FL,Pasco,12101,108659,188887,0,297546,12
FL,Hillsborough,12057,378718,319855,0,698573,12;14;15;16
FL,Broward,12011,608589,322619,2699,933907,20;22;23;24
FL,Sarasota,12115,113117,151746,1308,266171,16;17
FL,Manatee,12081,86698,128072,0,214770,16
FL,DeSoto,12027,4050,8171,136,12357,17
FL,Hardee,12049,2422,5771,134,8327,17
FL,Charlotte,12015,38633,73809,1531,113973,17
FL,Okeechobee,12093,4129,11082,278,15489,17
FL,Glades,12043,1319,3685,73,5077,17
FL,Highlands,12055,15807,34540,586,50933,17
FL,Palm Beach,12099,424756,321993,11597,758346,18;20;21;22
FL,St. Lucie,12111,78231,88678,4000,170909,18
FL,Martin,12085,31205,64874,1991,98070,18
FL,Miami-Dade,12086,522075,393803,10937,926815,23;24;26;27
FL,Monroe,12087,21391,25546,0,46937,26
GA,Ware,13299,4015,9783,0,13798,1
GA,Chatham,13051,73738,56935,0,130673,1
GA,Effingham,13103,7160,23677,0,30837,1;12
GA,Glynn,13127,14753,26199,0,40952,1
GA,Long,13183,1936,3554,0,5490,1
GA,Pierce,13229,1020,7768,0,8788,1
GA,Wayne,13305,2550,9937,0,12487,1
GA,Charlton,13049,986,3359,0,4345,1
GA,Clinch,13065,608,2060,0,2668,1
GA,Bryan,13029,6135,14767,0,20902,1
GA,Camden,13039,7715,15220,0,22935,1
GA,Liberty,13179,12689,8241,0,20930,1
GA,McIntosh,13191,2410,4084,0,6494,1
GA,Bacon,13005,554,3910,0,4464,1
GA,Brantley,13025,662,6749,0,7411,1
GA,Lowndes,13185,18942,26201,0,45143,1;8
GA,Echols,13101,149,1229,0,1378,1
GA,Calhoun,13037,1465,694,0,2159,2
GA,Dougherty,13095,25428,9450,0,34878,2
GA,Chattahoochee,13053,715,813,0,1528,2
GA,Sumter,13261,6790,5205,0,11995,2
GA,Baker,13007,780,736,0,1516,2
GA,Crisp,13081,3157,4791,0,7948,2
GA,Early,13099,2643,2434,0,5077,2
GA,Decatur,13087,5128,6253,0,11381,2
GA,Mitchell,13205,4429,4400,0,8829,2
GA,Randolph,13243,1863,1161,0,3024,2
GA,Grady,13131,3927,6587,0,10514,2
GA,Clay,13061,839,581,0,1420,2
GA,Talbot,13263,2180,1274,0,3454,2
GA,Marion,13197,1476,2092,0,3568,2
GA,Terrell,13273,2591,1778,0,4369,2
GA,Dooly,13093,1994,1988,0,3982,2
GA,Peach,13225,6059,6170,0,12229,2
GA,Muscogee,13215,49460,29557,0,79017,2;3
GA,Lee,13177,5134,11335,0,16469,2
GA,Miller,13201,871,1868,0,2739,2
GA,Crawford,13079,1774,4165,0,5939,2
GA,Bibb,13021,43003,26332,0,69335,2;8
GA,Quitman,13239,544,522,0,1066,2
GA,Macon,13193,2916,1614,0,4530,2
GA,Stewart,13259,1247,696,0,1943,2
GA,Seminole,13253,1361,2420,0,3781,2
GA,Taylor,13269,1484,2261,0,3745,2
GA,Schley,13249,553,1675,0,2228,2
GA,Webster,13307,699,676,0,1375,2
GA,Spalding,13255,11071,18182,0,29253,3
GA,Fayette,13113,30790,39582,0,70372,3;13
GA,Troup,13285,10480,18881,0,29361,3
GA,Meriwether,13199,4007,6523,0,10530,3
GA,Lamar,13171,2447,6365,0,8812,3
GA,Carroll,13045,15038,38034,0,53072,3
GA,Coweta,13077,22028,52959,0,74987,3
GA,Harris,13145,4888,14655,0,19543,3
GA,Heard,13149,739,4444,0,5183,3
GA,Pike,13231,1369,9112,0,10481,3
GA,Henry,13151,72563,47805,0,120368,3;10;13
GA,Upson,13293,3806,8664,0,12470,3
GA,Newton,13217,29751,23182,0,52933,4;10
GA,DeKalb,13089,302261,60902,0,363163,4;5;6
GA,Rockdale,13247,31212,12382,0,43594,4
GA,Gwinnett,13135,233872,169819,0,403691,4;7;10
GA,Fulton,13121,368664,145891,0,514555,5;6;11;13
GA,Clayton,13063,95579,14429,0,110008,5;13
GA,Cobb,13067,216317,171699,0,388016,6;11;13
GA,Forsyth,13117,39074,87748,0,126822,7;9
GA,Wilcox,13315,800,2383,0,3183,8
GA,Berrien,13019,1147,6349,0,7496,8
GA,Houston,13153,30552,42880,0,73432,8
GA,Turner,13287,1244,2468,0,3712,8
GA,Colquitt,13071,3799,11824,0,15623,8
GA,Atkinson,13003,704,2201,0,2905,8
GA,Jones,13169,4603,10031,0,14634,8
GA,Thomas,13275,8003,13121,0,21124,8
GA,Brooks,13027,2602,4227,0,6829,8
GA,Monroe,13207,4117,11086,0,15203,8
GA,Wilkinson,13319,1951,2651,0,4602,8
GA,Worth,13321,2223,6825,0,9048,8
GA,Tift,13277,4645,11267,0,15912,8
GA,Cook,13075,1910,4917,0,6827,8
GA,Dodge,13091,1965,5825,0,7790,8
GA,Pulaski,13235,1080,2804,0,3884,8
GA,Twiggs,13289,1946,2309,0,4255,8
GA,Ben Hill,13017,2225,4168,0,6393,8
GA,Bleckley,13023,1241,4347,0,5588,8
GA,Telfair,13271,1415,2703,0,4118,8
GA,Irwin,13155,943,3145,0,4088,8
GA,Lanier,13173,926,2514,0,3440,8
GA,Clarke,13059,34479,15818,0,50297,9;10
GA,Habersham,13137,3349,16529,0,19878,9
GA,Banks,13011,898,7681,0,8579,9
GA,Pickens,13227,2647,13965,0,16612,9;14
GA,Hall,13139,23417,64876,0,88293,9
GA,Gilmer,13123,2753,13237,0,15990,9
GA,Hart,13147,2911,9407,0,12318,9
GA,Union,13291,2643,12509,0,15152,9
GA,White,13311,2272,12238,0,14510,9
GA,Franklin,13119,1470,9098,0,10568,9
GA,Elbert,13105,2687,6218,0,8905,9
GA,Dawson,13085,2310,13426,0,15736,9
GA,Jackson,13157,7167,29704,0,36871,9
GA,Madison,13195,3277,11264,0,14541,9
GA,Fannin,13111,2397,11960,0,14357,9
GA,Lumpkin,13187,2960,12195,0,15155,9
GA,Towns,13281,1464,6265,0,7729,9
GA,Rabun,13241,1854,7458,0,9312,9
GA,Stephens,13257,2185,9332,0,11517,9
GA,Barrow,13013,9936,26965,0,36901,10
GA,Putnam,13237,3222,8393,0,11615,10
GA,McDuffie,13189,3986,6243,0,10229,10
GA,Oconee,13219,7191,17644,0,24835,10
GA,Jefferson,13163,3834,3481,0,7315,10
GA,Walton,13297,12012,38157,0,50169,10
GA,Oglethorpe,13221,2318,5587,0,7905,10
GA,Columbia,13073,27004,52338,0,79342,10;12
GA,Morgan,13211,3061,8415,0,11476,10
GA,Lincoln,13181,1344,3171,0,4515,10
GA,Baldwin,13009,8633,9101,0,17734,10
GA,Johnson,13167,1105,2801,0,3906,10
GA,Butts,13035,3112,8320,0,11432,10
GA,Wilkes,13317,2014,2837,0,4851,10
GA,Hancock,13141,2815,1162,0,3977,10
GA,Taliaferro,13265,498,363,0,861,10
GA,Washington,13303,4531,4538,0,9069,10
GA,Glascock,13125,144,1353,0,1497,10
GA,Greene,13133,3677,7379,0,11056,10
GA,Jasper,13159,1646,5815,0,7461,10
GA,Warren,13301,1389,1155,0,2544,10
GA,Bartow,13015,11520,38024,0,49544,11
GA,Cherokee,13057,39492,102280,0,141772,11
GA,Richmond,13245,56588,28703,0,85291,12
GA,Toombs,13279,2738,7876,0,10614,12
GA,Appling,13001,1690,6335,0,8025,12
GA,Emanuel,13107,2614,6566,0,9180,12
GA,Montgomery,13209,899,2942,0,3841,12
GA,Wheeler,13309,655,1549,0,2204,12
GA,Burke,13033,4959,5473,0,10432,12
GA,Jeff Davis,13161,995,4529,0,5524,12
GA,Coffee,13069,4243,10315,0,14558,12
GA,Treutlen,13283,863,2067,0,2930,12
GA,Bulloch,13031,10689,18813,0,29502,12
GA,Screven,13251,2494,3971,0,6465,12
GA,Laurens,13175,7648,14515,0,22163,12
GA,Tattnall,13267,1879,6020,0,7899,12
GA,Jenkins,13165,1181,2174,0,3355,12
GA,Candler,13043,1175,3144,0,4319,12
GA,Evans,13109,1217,2899,0,4116,12
GA,Douglas,13097,43308,24560,0,67868,13
GA,Whitfield,13313,10144,24715,0,34859,14
GA,Chattooga,13055,1872,7673,0,9545,14
GA,Floyd,13115,11278,28011,0,39289,14
GA,Polk,13233,3491,13254,0,16745,14
GA,Walker,13295,5548,22714,0,28262,14
GA,Haralson,13143,1768,12051,0,13819,14
GA,Paulding,13223,28493,54528,0,83021,14
GA,Catoosa,13047,6676,24766,0,31442,14
GA,Gordon,13129,4362,18608,0,22970,14
GA,Murray,13213,2247,12526,0,14773,14
GA,Dade,13083,1222,5893,0,7115,14
HI,Honolulu,15003,236968,106965,5739,349672,1;2
HI,Hawaii,15001,55774,20897,5401,82072,2
HI,Maui,15009,42140,19120,3807,65067,2
HI,Kauai,15007,19880,8233,1611,29724,2
ID,Idaho,16049,1508,7604,250,9362,1
ID,Adams,16003,553,1884,86,2523,1
ID,Lewis,16061,338,1457,40,1835,1
ID,Owyhee,16073,838,3703,142,4683,1
ID,Gem,16045,1818,7728,289,9835,1
ID,Washington,16087,1060,4086,155,5301,1
ID,Shoshone,16079,1653,3991,218,5862,1
ID,Canyon,16027,25367,60042,3434,88843,1
ID,Kootenai,16055,21913,62442,3101,87456,1
ID,Payette,16075,2140,8678,320,11138,1
ID,Benewah,16009,945,3680,165,4790,1
ID,Clearwater,16035,847,3364,105,4316,1
ID,Ada,16001,107315,138488,9205,255008,1;2
ID,Boise,16015,1125,3444,178,4747,1
ID,Boundary,16021,1175,4855,168,6198,1
ID,Nez Perce,16069,6177,13525,860,20562,1
ID,Latah,16057,9840,9704,842,20386,1
ID,Valley,16085,2777,3934,217,6928,1
ID,Bonner,16017,7601,18213,907,26721,1
ID,Clark,16033,29,270,6,305,2
ID,Camas,16025,114,518,30,662,2
ID,Bear Lake,16007,309,2870,104,3283,2
ID,Madison,16065,1833,13986,934,16753,2
ID,Lemhi,16059,860,3623,159,4642,2
ID,Jerome,16053,1470,5808,408,7686,2
ID,Blaine,16013,7703,5026,430,13159,2
ID,Fremont,16043,793,5569,289,6651,2
ID,Oneida,16071,195,2099,104,2398,2
ID,Bonneville,16019,10731,38637,2412,51780,2
ID,Teton,16081,2981,3056,204,6241,2
ID,Power,16077,696,2223,121,3040,2
ID,Minidoka,16067,1252,6248,351,7851,2
ID,Jefferson,16051,1245,12058,584,13887,2
ID,Lincoln,16063,325,1501,79,1905,2
ID,Cassia,16031,1149,7810,525,9484,2
ID,Gooding,16047,1036,4684,262,5982,2
ID,Bingham,16011,3324,15487,760,19571,2
ID,Custer,16037,458,2050,148,2656,2
ID,Franklin,16041,493,5803,291,6587,2
ID,Twin Falls,16083,7611,26046,1726,35383,2
ID,Elmore,16039,2237,7254,496,9987,2
ID,Bannock,16005,13193,24116,1660,38969,2
ID,Butte,16023,173,1159,62,1394,2
ID,Caribou,16029,331,2682,146,3159,2
IL,Cook,17031,1682336,535593,30121,2248050,1;2;3;4;5;6;7;8;9;10;11
IL,Will,17197,180594,157671,0,338265,1;2;3;11;14;16
IL,Kankakee,17091,20703,28102,0,48805,2
